MESH:D011471	XLOC_007697
MESH:D009157	XLOC_008124
MESH:D002583	XLOC_008466
MESH:D011471	XLOC_008559
MESH:D009157	XLOC_008644
MESH:D009157	XLOC_008903
MESH:D009157	XLOC_008945
MESH:D003865	XLOC_009565
MESH:D009157	XLOC_009859
MESH:D011471	XLOC_009911
MESH:D009157	XLOC_009939
MESH:D009157	XLOC_010219
MESH:D013274	XLOC_010235
MESH:D000544	XLOC_010451
MESH:D009157	XLOC_010491
MESH:D002583	XLOC_010588
MESH:D011085	XLOC_011402
MESH:D003324	XLOC_011616
MESH:D009157	XLOC_011681
MESH:D018197	XLOC_011938
MESH:D000077192	XLOC_012255
MESH:D002583	XLOC_012980
MESH:D002294	XLOC_013014
MESH:D003324	XLOC_014102
MESH:D002311	XLOC_014288
MESH:D000077273	XLOC_051122
MESH:D015470	XLOC_109948
MESH:D010051	XR_938392
MESH:D010051	XR_938728
MESH:D010051	XR_947831
MESH:D010051	XR_948297
MESH:D009437	Yam1
MESH:D006528	YAP1
MESH:D013274	YAP1
MESH:D011225	YWHAEP7
MESH:D000026	YY1
MESH:D012208	Z93241.1
MESH:D010190	ZBTB20-AS4
MESH:D003110	ZEB1
MESH:D004938	ZEB1
MESH:D005910	ZEB1-AS1
MESH:D013683	ZEB1-AS1
MESH:D012516	ZEB1-AS1
MESH:D002294	ZEB1-AS1
MESH:D013274	ZEB1-AS1
MESH:D001749	ZEB1-AS1
MESH:D004938	ZEB2
MESH:D008175	ZEB2-AS1
MESH:D001749	ZEB2-AS1
MESH:D009369	ZFAS1
MESH:D044584	ZFAS1
MESH:D003110	ZFAS1
MESH:D005910	ZFAS1
MESH:D010051	ZFAS1
MESH:D000077216	ZFAS1
MESH:D011471	ZFAS1
MESH:D001172	ZFAS1
MESH:D013274	ZFAS1
MESH:D005909	Zfhx2as
MESH:D013274	ZFHX4-AS1
MESH:D010190	ZFP91-P
MESH:D013274	ZMAT1
MESH:D000077192	ZNF295-AS1
MESH:D010051	ZNF300P1
MESH:D009101	ZNF337-7
MESH:D013167	ZNF354A
MESH:D009298	ZNF367
MESH:D002583	ZNF667-AS1
MESH:D002583	ZNRD1ASP
MESH:D008175	ZNRD1ASP
MESH:D000077192	ZXF2
